,A_feat-3-useful,A_feat-1-useful,A_feat-2-useful,A_feat-4-useful,A_feat-5-useful,A_feat-18-repeated,A_feat-14-repeated,A_feat-12-repeated,A_feat-16-repeated,A_feat-13-repeated,A_feat-20-repeated,A_feat-19-repeated,A_feat-17-repeated,A_feat-15-repeated,A_feat-11-repeated,A_feat-8-redundant,A_feat-9-redundant,A_feat-7-redundant,A_feat-6-redundant
T828,0.520520520521,0.385385385385,0.487487487487,0.394394394394,0.442442442442,0.478478478478,0.314314314314,0.505505505506,0.41041041041,0.604604604605,0.538538538539,0.501501501502,0.366366366366,0.466466466466,0.481481481481,0.590590590591,0.637637637638,0.486486486486,0.438438438438
T829,0.476476476476,0.508508508509,0.448448448448,0.511511511512,0.415415415415,0.471471471471,0.568568568569,0.47047047047,0.597597597598,0.403403403403,0.518518518519,0.577577577578,0.541541541542,0.454454454454,0.469469469469,0.561561561562,0.578578578579,0.47047047047,0.572572572573
T830,0.554554554555,0.435435435435,0.521521521522,0.432432432432,0.516516516517,0.484484484484,0.414414414414,0.537537537538,0.38038038038,0.730730730731,0.474474474474,0.47047047047,0.435435435435,0.51951951952,0.494494494494,0.475475475475,0.483483483483,0.495495495495,0.417417417417
T831,0.459459459459,0.424424424424,0.44044044044,0.376376376376,0.411411411411,0.467467467467,0.392392392392,0.458458458458,0.418418418418,0.483483483483,0.583583583584,0.575575575576,0.428428428428,0.449449449449,0.464464464464,0.62962962963,0.707707707708,0.478478478478,0.446446446446
T832,0.437437437437,0.462462462462,0.553553553554,0.654654654655,0.462462462462,0.487487487487,0.472472472472,0.435435435435,0.587587587588,0.261261261261,0.417417417417,0.279279279279,0.478478478478,0.482482482482,0.499499499499,0.562562562563,0.376376376376,0.464464464464,0.618618618619
T833,0.396396396396,0.508508508509,0.433433433433,0.436436436436,0.502502502503,0.468468468468,0.564564564565,0.433433433433,0.409409409409,0.456456456456,0.531531531532,0.564564564565,0.538538538539,0.513513513514,0.465465465465,0.477477477477,0.588588588589,0.476476476476,0.42042042042
T834,0.43043043043,0.547547547548,0.453453453453,0.578578578579,0.493493493493,0.471471471471,0.663663663664,0.435435435435,0.550550550551,0.353353353353,0.467467467467,0.495495495495,0.592592592593,0.502502502503,0.47047047047,0.464464464464,0.463463463463,0.465465465465,0.551551551552
T835,0.48048048048,0.459459459459,0.493493493493,0.358358358358,0.564564564565,0.481481481481,0.465465465465,0.473473473473,0.278278278278,0.644644644645,0.493493493493,0.532532532533,0.472472472472,0.561561561562,0.485485485485,0.411411411411,0.520520520521,0.495495495495,0.329329329329
T836,0.54954954955,0.431431431431,0.512512512513,0.407407407407,0.542542542543,0.483483483483,0.412412412412,0.522522522523,0.323323323323,0.732732732733,0.475475475475,0.471471471471,0.427427427427,0.53953953954,0.49049049049,0.452452452452,0.484484484484,0.493493493493,0.377377377377
T837,0.403403403403,0.546546546547,0.465465465465,0.557557557558,0.48048048048,0.474474474474,0.642642642643,0.423423423423,0.530530530531,0.366366366366,0.472472472472,0.499499499499,0.591591591592,0.495495495495,0.474474474474,0.471471471471,0.477477477477,0.466466466466,0.548548548549
T838,0.543543543544,0.522522522523,0.443443443443,0.423423423423,0.544544544545,0.469469469469,0.597597597598,0.52952952953,0.386386386386,0.682682682683,0.484484484484,0.590590590591,0.570570570571,0.545545545546,0.467467467467,0.371371371371,0.502502502503,0.492492492492,0.411411411411
T839,0.506506506507,0.51951951952,0.527527527528,0.568568568569,0.503503503504,0.484484484484,0.571571571572,0.497497497497,0.537537537538,0.506506506507,0.425425425425,0.447447447447,0.557557557558,0.507507507508,0.492492492492,0.44044044044,0.387387387387,0.48048048048,0.547547547548
T840,0.444444444444,0.518518518519,0.462462462462,0.442442442442,0.43043043043,0.473473473473,0.571571571572,0.436436436436,0.484484484484,0.462462462462,0.518518518519,0.591591591592,0.556556556557,0.464464464464,0.472472472472,0.500500500501,0.588588588589,0.476476476476,0.504504504505
T841,0.600600600601,0.434434434434,0.521521521522,0.347347347347,0.487487487487,0.485485485485,0.396396396396,0.554554554555,0.369369369369,0.880880880881,0.499499499499,0.590590590591,0.42042042042,0.500500500501,0.49049049049,0.468468468468,0.538538538539,0.504504504505,0.408408408408
T842,0.481481481481,0.478478478478,0.543543543544,0.427427427427,0.522522522523,0.489489489489,0.500500500501,0.474474474474,0.376376376376,0.692692692693,0.452452452452,0.498498498498,0.497497497497,0.522522522523,0.500500500501,0.4004004004,0.438438438438,0.493493493493,0.411411411411
T843,0.464464464464,0.447447447447,0.448448448448,0.437437437437,0.412412412412,0.471471471471,0.451451451451,0.459459459459,0.491491491491,0.429429429429,0.557557557558,0.582582582583,0.461461461461,0.441441441441,0.467467467467,0.608608608609,0.646646646647,0.474474474474,0.505505505506
T844,0.439439439439,0.55955955956,0.542542542543,0.61961961962,0.343343343343,0.487487487487,0.618618618619,0.437437437437,0.737737737738,0.349349349349,0.456456456456,0.511511511512,0.564564564565,0.409409409409,0.492492492492,0.535535535536,0.439439439439,0.464464464464,0.700700700701
T845,0.524524524525,0.53953953954,0.522522522523,0.594594594595,0.526526526527,0.485485485485,0.616616616617,0.508508508509,0.544544544545,0.507507507508,0.398398398398,0.425425425425,0.571571571572,0.531531531532,0.492492492492,0.414414414414,0.328328328328,0.48048048048,0.551551551552
T846,0.520520520521,0.449449449449,0.481481481481,0.546546546547,0.580580580581,0.477477477477,0.451451451451,0.49049049049,0.416416416416,0.505505505506,0.448448448448,0.328328328328,0.461461461461,0.568568568569,0.479479479479,0.478478478478,0.435435435435,0.479479479479,0.432432432432
T847,0.556556556557,0.533533533534,0.553553553554,0.538538538539,0.451451451451,0.495495495495,0.616616616617,0.523523523524,0.5995995996,0.617617617618,0.416416416416,0.518518518519,0.570570570571,0.475475475475,0.508508508509,0.409409409409,0.341341341341,0.486486486486,0.602602602603
T848,0.462462462462,0.435435435435,0.419419419419,0.625625625626,0.47047047047,0.466466466466,0.419419419419,0.456456456456,0.567567567568,0.259259259259,0.506506506507,0.343343343343,0.439439439439,0.487487487487,0.463463463463,0.668668668669,0.535535535536,0.454454454454,0.58958958959
T849,0.467467467467,0.482482482482,0.462462462462,0.571571571572,0.479479479479,0.473473473473,0.510510510511,0.465465465465,0.543543543544,0.385385385385,0.483483483483,0.431431431431,0.505505505506,0.492492492492,0.473473473473,0.547547547548,0.502502502503,0.467467467467,0.554554554555
T850,0.535535535536,0.51951951952,0.48048048048,0.60960960961,0.297297297297,0.476476476476,0.580580580581,0.513513513514,0.763763763764,0.346346346346,0.495495495495,0.57957957958,0.563563563564,0.37037037037,0.479479479479,0.594594594595,0.534534534535,0.467467467467,0.668668668669
T851,0.467467467467,0.469469469469,0.495495495495,0.594594594595,0.451451451451,0.479479479479,0.483483483483,0.463463463463,0.572572572573,0.347347347347,0.468468468468,0.401401401401,0.484484484484,0.474474474474,0.484484484484,0.565565565566,0.47047047047,0.465465465465,0.577577577578
T852,0.413413413413,0.447447447447,0.538538538539,0.506506506507,0.367367367367,0.488488488488,0.438438438438,0.425425425425,0.551551551552,0.378378378378,0.499499499499,0.473473473473,0.457457457457,0.421421421421,0.497497497497,0.61961961962,0.533533533534,0.47047047047,0.565565565566
T853,0.457457457457,0.555555555556,0.508508508509,0.414414414414,0.354354354354,0.483483483483,0.63963963964,0.456456456456,0.546546546547,0.552552552553,0.504504504505,0.733733733734,0.595595595596,0.422422422422,0.486486486486,0.454454454454,0.547547547548,0.484484484484,0.554554554555
T854,0.553553553554,0.511511511512,0.540540540541,0.413413413413,0.550550550551,0.485485485485,0.573573573574,0.530530530531,0.358358358358,0.75975975976,0.431431431431,0.564564564565,0.547547547548,0.577577577578,0.497497497497,0.306306306306,0.393393393393,0.501501501502,0.392392392392
T855,0.458458458458,0.552552552553,0.541541541542,0.591591591592,0.406406406406,0.49049049049,0.650650650651,0.458458458458,0.677677677678,0.415415415415,0.42042042042,0.50950950951,0.591591591592,0.444444444444,0.497497497497,0.46046046046,0.354354354354,0.472472472472,0.65965965966
T856,0.551551551552,0.540540540541,0.444444444444,0.47047047047,0.552552552553,0.469469469469,0.626626626627,0.521521521522,0.425425425425,0.593593593594,0.472472472472,0.568568568569,0.586586586587,0.543543543544,0.466466466466,0.381381381381,0.477477477477,0.49049049049,0.452452452452
T857,0.475475475475,0.534534534535,0.551551551552,0.42042042042,0.489489489489,0.495495495495,0.614614614615,0.47047047047,0.43043043043,0.670670670671,0.444444444444,0.601601601602,0.574574574575,0.498498498498,0.502502502503,0.334334334334,0.401401401401,0.495495495495,0.456456456456
T858,0.469469469469,0.533533533534,0.540540540541,0.425425425425,0.503503503504,0.49049049049,0.632632632633,0.465465465465,0.416416416416,0.67967967968,0.428428428428,0.581581581582,0.583583583584,0.50950950951,0.503503503504,0.329329329329,0.382382382382,0.493493493493,0.447447447447
T859,0.555555555556,0.54954954955,0.489489489489,0.562562562563,0.462462462462,0.478478478478,0.641641641642,0.517517517518,0.613613613614,0.493493493493,0.448448448448,0.528528528529,0.575575575576,0.482482482482,0.482482482482,0.453453453453,0.419419419419,0.479479479479,0.622622622623
T860,0.45045045045,0.429429429429,0.45045045045,0.568568568569,0.433433433433,0.471471471471,0.395395395395,0.445445445445,0.565565565566,0.259259259259,0.517517517518,0.407407407407,0.432432432432,0.457457457457,0.469469469469,0.654654654655,0.598598598599,0.458458458458,0.54954954955
T861,0.476476476476,0.467467467467,0.532532532533,0.382382382382,0.407407407407,0.486486486486,0.478478478478,0.47047047047,0.452452452452,0.623623623624,0.504504504505,0.590590590591,0.482482482482,0.45045045045,0.496496496496,0.499499499499,0.557557557558,0.487487487487,0.472472472472
T862,0.554554554555,0.492492492492,0.556556556557,0.540540540541,0.53953953954,0.491491491491,0.52952952953,0.541541541542,0.465465465465,0.672672672673,0.397397397397,0.415415415415,0.514514514515,0.556556556557,0.501501501502,0.386386386386,0.312312312312,0.49049049049,0.486486486486
T863,0.482482482482,0.45045045045,0.432432432432,0.467467467467,0.596596596597,0.467467467467,0.453453453453,0.474474474474,0.336336336336,0.516516516517,0.502502502503,0.428428428428,0.465465465465,0.560560560561,0.464464464464,0.477477477477,0.535535535536,0.48048048048,0.363363363363
T864,0.471471471471,0.495495495495,0.525525525526,0.443443443443,0.537537537538,0.484484484484,0.540540540541,0.466466466466,0.378378378378,0.636636636637,0.452452452452,0.492492492492,0.517517517518,0.535535535536,0.491491491491,0.405405405405,0.439439439439,0.488488488488,0.411411411411
T865,0.441441441441,0.513513513514,0.501501501502,0.522522522523,0.405405405405,0.482482482482,0.566566566567,0.439439439439,0.573573573574,0.411411411411,0.48048048048,0.536536536537,0.545545545546,0.444444444444,0.487487487487,0.518518518519,0.497497497497,0.471471471471,0.58958958959
T866,0.465465465465,0.49049049049,0.560560560561,0.507507507508,0.527527527528,0.492492492492,0.523523523524,0.462462462462,0.448448448448,0.545545545546,0.426426426426,0.429429429429,0.512512512513,0.525525525526,0.505505505506,0.418418418418,0.371371371371,0.483483483483,0.468468468468
T867,0.53953953954,0.435435435435,0.453453453453,0.447447447447,0.587587587588,0.471471471471,0.426426426426,0.521521521522,0.331331331331,0.615615615616,0.496496496496,0.439439439439,0.435435435435,0.567567567568,0.47047047047,0.481481481481,0.530530530531,0.489489489489,0.392392392392
T868,0.568568568569,0.485485485485,0.545545545546,0.52952952953,0.542542542543,0.49049049049,0.518518518519,0.528528528529,0.476476476476,0.615615615616,0.405405405405,0.416416416416,0.504504504505,0.532532532533,0.501501501502,0.414414414414,0.334334334334,0.488488488488,0.492492492492
T869,0.580580580581,0.51951951952,0.522522522523,0.547547547548,0.429429429429,0.484484484484,0.567567567568,0.544544544545,0.626626626627,0.541541541542,0.439439439439,0.523523523524,0.55955955956,0.456456456456,0.491491491491,0.484484484484,0.414414414414,0.48048048048,0.62962962963
T870,0.545545545546,0.543543543544,0.472472472472,0.547547547548,0.478478478478,0.475475475475,0.662662662663,0.52952952953,0.578578578579,0.523523523524,0.451451451451,0.553553553554,0.612612612613,0.496496496496,0.476476476476,0.442442442442,0.437437437437,0.48048048048,0.588588588589
T871,0.419419419419,0.421421421421,0.504504504505,0.530530530531,0.540540540541,0.481481481481,0.394394394394,0.421421421421,0.387387387387,0.432432432432,0.469469469469,0.336336336336,0.427427427427,0.532532532533,0.486486486486,0.534534534535,0.468468468468,0.471471471471,0.418418418418
T872,0.546546546547,0.444444444444,0.50950950951,0.535535535536,0.463463463463,0.48048048048,0.444444444444,0.52952952953,0.527527527528,0.531531531532,0.47047047047,0.425425425425,0.461461461461,0.483483483483,0.487487487487,0.546546546547,0.472472472472,0.481481481481,0.543543543544
T873,0.418418418418,0.408408408408,0.428428428428,0.608608608609,0.572572572573,0.468468468468,0.385385385385,0.423423423423,0.448448448448,0.222222222222,0.486486486486,0.265265265265,0.428428428428,0.55955955956,0.463463463463,0.612612612613,0.508508508509,0.458458458458,0.471471471471
T874,0.437437437437,0.432432432432,0.457457457457,0.481481481481,0.514514514515,0.471471471471,0.423423423423,0.435435435435,0.399399399399,0.416416416416,0.515515515516,0.43043043043,0.445445445445,0.517517517518,0.471471471471,0.557557557558,0.582582582583,0.472472472472,0.426426426426
T875,0.477477477477,0.556556556557,0.411411411411,0.418418418418,0.359359359359,0.459459459459,0.643643643644,0.471471471471,0.551551551552,0.453453453453,0.565565565566,0.807807807808,0.604604604605,0.41041041041,0.459459459459,0.54954954955,0.691691691692,0.475475475475,0.54954954955
T876,0.404404404404,0.545545545546,0.565565565566,0.428428428428,0.507507507508,0.493493493493,0.620620620621,0.408408408408,0.404404404404,0.622622622623,0.434434434434,0.533533533534,0.580580580581,0.51951951952,0.508508508509,0.359359359359,0.4004004004,0.489489489489,0.425425425425
T877,0.580580580581,0.496496496496,0.424424424424,0.385385385385,0.485485485485,0.465465465465,0.523523523524,0.53953953954,0.428428428428,0.656656656657,0.538538538539,0.631631631632,0.522522522523,0.493493493493,0.46046046046,0.483483483483,0.632632632633,0.494494494494,0.451451451451
T878,0.612612612613,0.552552552553,0.455455455455,0.607607607608,0.485485485485,0.471471471471,0.692692692693,0.57957957958,0.645645645646,0.478478478478,0.438438438438,0.52952952953,0.610610610611,0.497497497497,0.47047047047,0.439439439439,0.403403403403,0.477477477477,0.638638638639
T879,0.476476476476,0.514514514515,0.522522522523,0.434434434434,0.454454454454,0.485485485485,0.576576576577,0.47047047047,0.464464464464,0.613613613614,0.477477477477,0.590590590591,0.541541541542,0.475475475475,0.491491491491,0.436436436436,0.489489489489,0.487487487487,0.487487487487
T880,0.468468468468,0.429429429429,0.553553553554,0.423423423423,0.557557557558,0.492492492492,0.401401401401,0.464464464464,0.316316316316,0.667667667668,0.458458458458,0.428428428428,0.435435435435,0.545545545546,0.505505505506,0.429429429429,0.445445445445,0.493493493493,0.348348348348
T881,0.483483483483,0.447447447447,0.543543543544,0.465465465465,0.624624624625,0.488488488488,0.428428428428,0.476476476476,0.287287287287,0.648648648649,0.425425425425,0.358358358358,0.453453453453,0.592592592593,0.498498498498,0.398398398398,0.388388388388,0.49049049049,0.326326326326
T882,0.547547547548,0.479479479479,0.461461461461,0.373373373373,0.521521521522,0.473473473473,0.508508508509,0.523523523524,0.376376376376,0.654654654655,0.513513513514,0.610610610611,0.498498498498,0.518518518519,0.472472472472,0.447447447447,0.581581581582,0.497497497497,0.388388388388
T883,0.435435435435,0.417417417417,0.508508508509,0.54954954955,0.593593593594,0.482482482482,0.392392392392,0.441441441441,0.371371371371,0.438438438438,0.437437437437,0.205205205205,0.419419419419,0.576576576577,0.488488488488,0.497497497497,0.411411411411,0.474474474474,0.414414414414
